method,stratum,metric,mean,ci95_low,ci95_high,groups,configurations,eligible_groups,eligible_configurations,all_failure_groups
sequence_29_raw,checkpoint_2,excess_quality1,-0.078125,-0.28125,0.125,4,4,4,4,1
sequence_29_raw,checkpoint_2,boundary_near_tie1,1.0,1.0,1.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,hit2,0.0,0.0,0.0,4,4,3,3,1
sequence_29_raw,checkpoint_2,feasible2,0.5,0.0,1.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,quality2,0.125,0.0,0.25,4,4,4,4,1
sequence_29_raw,checkpoint_2,regret2,0.5,0.125,0.875,4,4,4,4,1
sequence_29_raw,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
sequence_29_raw,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
sequence_29_raw,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_29_raw,checkpoint_2,excess_hit2,-0.39285714285714285,-0.46428571428571425,-0.25,4,4,3,3,1
sequence_29_raw,checkpoint_2,excess_feasible2,0.06250000000000003,-0.2589285714285714,0.3571428571428572,4,4,4,4,1
sequence_29_raw,checkpoint_2,excess_quality2,-0.078125,-0.1875,0.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,boundary_near_tie2,1.0,1.0,1.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
sequence_29_raw,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,quality4,0.25,0.09375,0.375,4,4,4,4,1
sequence_29_raw,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
sequence_29_raw,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
sequence_29_raw,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_29_raw,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
sequence_29_raw,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
sequence_29_raw,checkpoint_2,excess_quality4,0.046875,0.0,0.09375,4,4,4,4,1
sequence_29_raw,checkpoint_2,boundary_near_tie4,1.0,1.0,1.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,score_spread,1.6404825734228634e-06,1.2912863297034893e-06,2.0621120114042157e-06,4,4,4,4,1
sequence_29_raw,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,adjacent_near_tie_fraction,0.9642857142857143,0.8928571428571429,1.0,4,4,4,4,1
sequence_29_raw,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
sequence_29_raw,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_29_raw,checkpoint_2,brier,0.1442911214547048,0.06269535927480528,0.21045534946044708,4,4,4,4,1
sequence_29_raw,checkpoint_2,bernoulli_brier,0.1677286214547048,0.06269535927480528,0.23774965310101454,4,4,4,4,1
sequence_29_raw,checkpoint_2,log_loss,0.527702434917946,0.2560391413378003,0.7088061263642051,4,4,4,4,1
sequence_29_raw,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
sequence_29_raw,checkpoint_3,boundary_near_tie1,0.5,0.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,quality2,0.625,0.5,0.75,2,2,2,2,0
sequence_29_raw,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_quality2,0.09375,0.0,0.1875,2,2,2,2,0
sequence_29_raw,checkpoint_3,boundary_near_tie2,0.0,0.0,0.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,quality4,0.8125,0.75,0.875,2,2,2,2,0
sequence_29_raw,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
sequence_29_raw,checkpoint_3,excess_quality4,0.28125,0.25,0.3125,2,2,2,2,0
sequence_29_raw,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,score_spread,2.2911714540302386e-05,2.0129091474030414e-05,2.5694337606574358e-05,2,2,2,2,0
sequence_29_raw,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
sequence_29_raw,checkpoint_3,adjacent_near_tie_fraction,0.21428571428571427,0.14285714285714285,0.2857142857142857,2,2,2,2,0
sequence_29_raw,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
sequence_29_raw,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
sequence_29_raw,checkpoint_3,brier,0.2623952897508248,0.2554443234559558,0.26934625604569384,2,2,2,2,0
sequence_29_raw,checkpoint_3,bernoulli_brier,0.2780202897508248,0.26934625604569384,0.2866943234559558,2,2,2,2,0
sequence_29_raw,checkpoint_3,log_loss,0.7512342064423496,0.7334188182763025,0.7690495946083966,2,2,2,2,0
sequence_43,overall,hit1,0.4,0.0,0.8,6,6,5,5,1
sequence_43,overall,feasible1,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
sequence_43,overall,quality1,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43,overall,regret1,0.3333333333333333,0.08333333333333333,0.6666666666666666,6,6,6,6,1
sequence_43,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
sequence_43,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
sequence_43,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43,overall,excess_hit1,0.075,-0.225,0.375,6,6,5,5,1
sequence_43,overall,excess_feasible1,0.3125,0.041666666666666664,0.5625,6,6,6,6,1
sequence_43,overall,excess_quality1,0.1875,-0.010416666666666666,0.375,6,6,6,6,1
sequence_43,overall,boundary_near_tie1,0.8333333333333334,0.5,1.0,6,6,6,6,1
sequence_43,overall,hit2,0.6,0.2,1.0,6,6,5,5,1
sequence_43,overall,feasible2,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
sequence_43,overall,quality2,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43,overall,regret2,0.25,0.0,0.5833333333333334,6,6,6,6,1
sequence_43,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
sequence_43,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
sequence_43,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43,overall,excess_hit2,0.05,-0.32857142857142857,0.42857142857142866,6,6,5,5,1
sequence_43,overall,excess_feasible2,0.09523809523809525,-0.14285714285714288,0.2916666666666667,6,6,6,6,1
sequence_43,overall,excess_quality2,0.1875,-0.052083333333333336,0.40625,6,6,6,6,1
sequence_43,overall,boundary_near_tie2,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
sequence_43,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
sequence_43,overall,quality4,0.4375,0.20833333333333334,0.6666666666666666,6,6,6,6,1
sequence_43,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
sequence_43,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
sequence_43,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
sequence_43,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
sequence_43,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
sequence_43,overall,excess_quality4,0.125,0.03125,0.21875,6,6,6,6,1
sequence_43,overall,boundary_near_tie4,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43,overall,score_spread,2.1879065943708937e-05,7.260341819714858e-06,3.740808574969015e-05,6,6,6,6,1
sequence_43,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
sequence_43,overall,adjacent_near_tie_fraction,0.5476190476190476,0.33333333333333326,0.7857142857142856,6,6,6,6,1
sequence_43,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
sequence_43,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43,overall,brier,0.18976627104389676,0.1103360374028519,0.25093314058070504,6,6,6,6,1
sequence_43,overall,bernoulli_brier,0.2105996043772301,0.12075519627220248,0.27046152123447126,6,6,6,6,1
sequence_43,overall,log_loss,0.6277639014964144,0.40562698690258814,0.7687066253509584,6,6,6,6,1
sequence_43,checkpoint_2,hit1,0.0,0.0,0.0,4,4,3,3,1
sequence_43,checkpoint_2,feasible1,0.5,0.0,1.0,4,4,4,4,1
sequence_43,checkpoint_2,quality1,0.25,0.0,0.5,4,4,4,4,1
sequence_43,checkpoint_2,regret1,0.5,0.125,0.875,4,4,4,4,1
sequence_43,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
sequence_43,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
sequence_43,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43,checkpoint_2,excess_hit1,-0.20833333333333334,-0.25,-0.125,4,4,3,3,1
sequence_43,checkpoint_2,excess_feasible1,0.25,-0.125,0.625,4,4,4,4,1
sequence_43,checkpoint_2,excess_quality1,0.046875,-0.140625,0.21875,4,4,4,4,1
sequence_43,checkpoint_2,boundary_near_tie1,0.75,0.25,1.0,4,4,4,4,1
sequence_43,checkpoint_2,hit2,0.3333333333333333,0.0,1.0,4,4,3,3,1
sequence_43,checkpoint_2,feasible2,0.5,0.0,1.0,4,4,4,4,1
sequence_43,checkpoint_2,quality2,0.25,0.0,0.5625,4,4,4,4,1
sequence_43,checkpoint_2,regret2,0.375,0.0,0.75,4,4,4,4,1
sequence_43,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
sequence_43,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
sequence_43,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43,checkpoint_2,excess_hit2,-0.059523809523809534,-0.46428571428571425,0.75,4,4,3,3,1
sequence_43,checkpoint_2,excess_feasible2,0.06250000000000003,-0.2589285714285714,0.3571428571428572,4,4,4,4,1
sequence_43,checkpoint_2,excess_quality2,0.046875,-0.1875,0.359375,4,4,4,4,1
sequence_43,checkpoint_2,boundary_near_tie2,0.5,0.0,1.0,4,4,4,4,1
sequence_43,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
sequence_43,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
sequence_43,checkpoint_2,quality4,0.25,0.09375,0.375,4,4,4,4,1
sequence_43,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
sequence_43,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
sequence_43,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
sequence_43,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
sequence_43,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
sequence_43,checkpoint_2,excess_quality4,0.046875,0.0,0.09375,4,4,4,4,1
sequence_43,checkpoint_2,boundary_near_tie4,0.75,0.25,1.0,4,4,4,4,1
sequence_43,checkpoint_2,score_spread,8.050110172453523e-06,4.81788470024086e-06,1.055555301327643e-05,4,4,4,4,1
sequence_43,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
sequence_43,checkpoint_2,adjacent_near_tie_fraction,0.7142857142857143,0.5714285714285714,0.8928571428571428,4,4,4,4,1
sequence_43,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
sequence_43,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43,checkpoint_2,brier,0.1504052030836654,0.05955018121693042,0.2217193161388784,4,4,4,4,1
sequence_43,checkpoint_2,bernoulli_brier,0.1738427030836654,0.05955018121693042,0.2500400671664662,4,4,4,4,1
sequence_43,checkpoint_2,log_loss,0.5593522228703718,0.24011418573298865,0.7721914139544046,4,4,4,4,1
sequence_43,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
sequence_43,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
sequence_43,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
sequence_43,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
sequence_43,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
sequence_43,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
sequence_43,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
sequence_43,checkpoint_3,boundary_near_tie1,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,quality2,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
sequence_43,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
sequence_43,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
sequence_43,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
sequence_43,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
sequence_43,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
sequence_43,checkpoint_3,excess_quality2,0.46875,0.4375,0.5,2,2,2,2,0
sequence_43,checkpoint_3,boundary_near_tie2,0.5,0.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
sequence_43,checkpoint_3,quality4,0.8125,0.75,0.875,2,2,2,2,0
sequence_43,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
sequence_43,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
sequence_43,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
sequence_43,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
sequence_43,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
sequence_43,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
sequence_43,checkpoint_3,excess_quality4,0.28125,0.25,0.3125,2,2,2,2,0
sequence_43,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
sequence_43,checkpoint_3,score_spread,4.953697748621977e-05,4.5735031375337964e-05,5.333892359710157e-05,2,2,2,2,0
sequence_43,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
sequence_43,checkpoint_3,adjacent_near_tie_fraction,0.21428571428571427,0.14285714285714285,0.2857142857142857,2,2,2,2,0
sequence_43,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
sequence_43,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
sequence_43,checkpoint_3,brier,0.2684884069643595,0.2625916986388772,0.2743851152898418,2,2,2,2,0
sequence_43,checkpoint_3,bernoulli_brier,0.2841134069643595,0.2743851152898418,0.2938416986388772,2,2,2,2,0
sequence_43,checkpoint_3,log_loss,0.7645872587484996,0.7444628902298516,0.7847116272671478,2,2,2,2,0
sequence_43_raw,overall,hit1,0.4,0.0,0.8,6,6,5,5,1
sequence_43_raw,overall,feasible1,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
sequence_43_raw,overall,quality1,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43_raw,overall,regret1,0.3333333333333333,0.08333333333333333,0.6666666666666666,6,6,6,6,1
sequence_43_raw,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
sequence_43_raw,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
sequence_43_raw,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43_raw,overall,excess_hit1,0.075,-0.225,0.375,6,6,5,5,1
sequence_43_raw,overall,excess_feasible1,0.3125,0.041666666666666664,0.5625,6,6,6,6,1
sequence_43_raw,overall,excess_quality1,0.1875,-0.010416666666666666,0.375,6,6,6,6,1
sequence_43_raw,overall,boundary_near_tie1,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
sequence_43_raw,overall,hit2,0.6,0.2,1.0,6,6,5,5,1
sequence_43_raw,overall,feasible2,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
sequence_43_raw,overall,quality2,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43_raw,overall,regret2,0.25,0.0,0.5833333333333334,6,6,6,6,1
sequence_43_raw,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
sequence_43_raw,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
sequence_43_raw,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43_raw,overall,excess_hit2,0.05,-0.32857142857142857,0.42857142857142866,6,6,5,5,1
sequence_43_raw,overall,excess_feasible2,0.09523809523809525,-0.14285714285714288,0.2916666666666667,6,6,6,6,1
sequence_43_raw,overall,excess_quality2,0.1875,-0.052083333333333336,0.40625,6,6,6,6,1
sequence_43_raw,overall,boundary_near_tie2,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43_raw,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
sequence_43_raw,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
sequence_43_raw,overall,quality4,0.4375,0.20833333333333334,0.6666666666666666,6,6,6,6,1
sequence_43_raw,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
sequence_43_raw,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
sequence_43_raw,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
sequence_43_raw,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43_raw,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
sequence_43_raw,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
sequence_43_raw,overall,excess_quality4,0.125,0.03125,0.21875,6,6,6,6,1
sequence_43_raw,overall,boundary_near_tie4,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
sequence_43_raw,overall,score_spread,2.1962732045415396e-05,8.953291612629616e-06,3.568214414913158e-05,6,6,6,6,1
sequence_43_raw,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
sequence_43_raw,overall,adjacent_near_tie_fraction,0.5,0.30952380952380953,0.6666666666666666,6,6,6,6,1
sequence_43_raw,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
sequence_43_raw,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
sequence_43_raw,overall,brier,0.178491528453488,0.1083326098685025,0.23318079856158172,6,6,6,6,1
sequence_43_raw,overall,bernoulli_brier,0.19932486178682132,0.11958494917901442,0.25357388742442805,6,6,6,6,1
sequence_43_raw,overall,log_loss,0.5885785132086586,0.3965498792707349,0.7088876816255555,6,6,6,6,1
sequence_43_raw,checkpoint_2,hit1,0.0,0.0,0.0,4,4,3,3,1
sequence_43_raw,checkpoint_2,feasible1,0.5,0.0,1.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,quality1,0.25,0.0,0.5,4,4,4,4,1
sequence_43_raw,checkpoint_2,regret1,0.5,0.125,0.875,4,4,4,4,1
sequence_43_raw,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
sequence_43_raw,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
sequence_43_raw,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43_raw,checkpoint_2,excess_hit1,-0.20833333333333334,-0.25,-0.125,4,4,3,3,1
sequence_43_raw,checkpoint_2,excess_feasible1,0.25,-0.125,0.625,4,4,4,4,1
sequence_43_raw,checkpoint_2,excess_quality1,0.046875,-0.140625,0.21875,4,4,4,4,1
sequence_43_raw,checkpoint_2,boundary_near_tie1,0.5,0.0,1.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,hit2,0.3333333333333333,0.0,1.0,4,4,3,3,1
sequence_43_raw,checkpoint_2,feasible2,0.5,0.0,1.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,quality2,0.25,0.0,0.5625,4,4,4,4,1
sequence_43_raw,checkpoint_2,regret2,0.375,0.0,0.75,4,4,4,4,1
sequence_43_raw,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
sequence_43_raw,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
sequence_43_raw,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43_raw,checkpoint_2,excess_hit2,-0.059523809523809534,-0.46428571428571425,0.75,4,4,3,3,1
sequence_43_raw,checkpoint_2,excess_feasible2,0.06250000000000003,-0.2589285714285714,0.3571428571428572,4,4,4,4,1
sequence_43_raw,checkpoint_2,excess_quality2,0.046875,-0.1875,0.359375,4,4,4,4,1
sequence_43_raw,checkpoint_2,boundary_near_tie2,0.5,0.0,1.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
sequence_43_raw,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,quality4,0.25,0.09375,0.375,4,4,4,4,1
sequence_43_raw,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
sequence_43_raw,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
sequence_43_raw,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43_raw,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
sequence_43_raw,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
sequence_43_raw,checkpoint_2,excess_quality4,0.046875,0.0,0.09375,4,4,4,4,1
sequence_43_raw,checkpoint_2,boundary_near_tie4,0.75,0.25,1.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,score_spread,9.927301234884112e-06,5.942004993902961e-06,1.3017055871672456e-05,4,4,4,4,1
sequence_43_raw,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
sequence_43_raw,checkpoint_2,adjacent_near_tie_fraction,0.6428571428571429,0.5714285714285714,0.7142857142857143,4,4,4,4,1
sequence_43_raw,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
sequence_43_raw,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
sequence_43_raw,checkpoint_2,brier,0.14249624662383473,0.06445987713254912,0.20668795831234849,4,4,4,4,1
sequence_43_raw,checkpoint_2,bernoulli_brier,0.16593374662383475,0.06445987713254912,0.2335837485725129,4,4,4,4,1
sequence_43_raw,checkpoint_2,log_loss,0.5199021172602624,0.26369503464063015,0.6907099852269877,4,4,4,4,1
sequence_43_raw,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
sequence_43_raw,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
sequence_43_raw,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
sequence_43_raw,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
sequence_43_raw,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
